,iteration,movies,zstat
17,17.0,"['bedtime.mp4', 'forest.mp4', 'moana.mp4', 'cars.mp4', 'incredibles.mp4', 'bathsong.mp4', 'new_orleans.mp4', 'wallace_gromit.mp4', 'our_planet.mp4', 'up_kevin_social.mp4', 'funny_tools.mp4', 'hand_tools.mp4', 'despicable_me.mp4', 'mountain_song.mp4']",13.977561059551373
18,18.0,"['walle.mp4', 'forest.mp4', 'pingu.mp4', 'moana.mp4', 'incredibles.mp4', 'piper.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'new_orleans.mp4', 'wallace_gromit.mp4', 'funny_tools.mp4', 'despicable_me.mp4', 'cartoon_cars.mp4', 'mountain_song.mp4']",15.493709896300823
19,19.0,"['walle.mp4', 'rio_jungle_jig.mp4', 'pingu.mp4', 'cars.mp4', 'tayo_bus.mp4', 'bathsong.mp4', 'breakfast_smoothie.mp4', 'supermarket.mp4', 'funny_tools.mp4', 'hand_tools.mp4', 'dalmations.mp4', 'cartoon_cars.mp4', 'mountain_song.mp4', 'beachsong.mp4']",14.33665154211829
20,20.0,"['rio_jungle_jig.mp4', 'bedtime.mp4', 'forest.mp4', 'pingu.mp4', 'piper.mp4', 'real_cars.mp4', 'bathsong.mp4', 'wallace_gromit.mp4', 'our_planet.mp4', 'funny_tools.mp4', 'hand_tools.mp4', 'steamed_buns.mp4', 'mountain_song.mp4', 'beachsong.mp4']",12.77670555543484
21,21.0,"['rio_jungle_jig.mp4', 'forest.mp4', 'pingu.mp4', 'cars.mp4', 'tayo_bus.mp4', 'up_russell.mp4', 'incredibles.mp4', 'real_cars.mp4', 'new_orleans.mp4', 'up_kevin_nonsocial.mp4', 'our_planet.mp4', 'funny_tools.mp4', 'steamed_buns.mp4', 'beachsong.mp4']",14.894882705573938
22,22.0,"['bedtime.mp4', 'forest.mp4', 'pingu.mp4', 'moana.mp4', 'up_russell.mp4', 'incredibles.mp4', 'minions_supermarket.mp4', 'bathsong.mp4', 'new_orleans.mp4', 'wallace_gromit.mp4', 'up_kevin_nonsocial.mp4', 'our_planet.mp4', 'hand_tools.mp4', 'cartoon_cars.mp4']",13.633304431603932
23,23.0,"['forest.mp4', 'up_russell.mp4', 'ratatouille.mp4', 'piper.mp4', 'minions_supermarket.mp4', 'bathsong.mp4', 'breakfast_smoothie.mp4', 'new_orleans.mp4', 'our_planet.mp4', 'funny_tools.mp4', 'hand_tools.mp4', 'dalmations.mp4', 'cartoon_cars.mp4', 'mountain_song.mp4']",14.052892992278887
24,24.0,"['rio_jungle_jig.mp4', 'forest.mp4', 'ratatouille.mp4', 'real_cars.mp4', 'new_orleans.mp4', 'up_kevin_nonsocial.mp4', 'supermarket.mp4', 'our_planet.mp4', 'up_kevin_social.mp4', 'funny_tools.mp4', 'despicable_me.mp4', 'cartoon_cars.mp4', 'mountain_song.mp4', 'beachsong.mp4']",12.919295390382484
25,25.0,"['walle.mp4', 'forest.mp4', 'up_russell.mp4', 'ratatouille.mp4', 'real_cars.mp4', 'bathsong.mp4', 'new_orleans.mp4', 'up_kevin_nonsocial.mp4', 'supermarket.mp4', 'our_planet.mp4', 'up_kevin_social.mp4', 'funny_tools.mp4', 'hand_tools.mp4', 'dalmations.mp4']",13.721898476968631
26,26.0,"['rio_jungle_jig.mp4', 'bedtime.mp4', 'pingu.mp4', 'cars.mp4', 'ratatouille.mp4', 'real_cars.mp4', 'bathsong.mp4', 'wallace_gromit.mp4', 'up_kevin_nonsocial.mp4', 'our_planet.mp4', 'funny_tools.mp4', 'dalmations.mp4', 'cartoon_cars.mp4', 'beachsong.mp4']",14.054715104339655
27,27.0,"['bedtime.mp4', 'forest.mp4', 'pingu.mp4', 'tayo_bus.mp4', 'ratatouille.mp4', 'minions_supermarket.mp4', 'bathsong.mp4', 'breakfast_smoothie.mp4', 'supermarket.mp4', 'our_planet.mp4', 'funny_tools.mp4', 'despicable_me.mp4', 'mountain_song.mp4', 'beachsong.mp4']",12.81214136151398
28,28.0,"['rio_jungle_jig.mp4', 'forest.mp4', 'pingu.mp4', 'tayo_bus.mp4', 'incredibles.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'bathsong.mp4', 'new_orleans.mp4', 'up_kevin_social.mp4', 'funny_tools.mp4', 'hand_tools.mp4', 'despicable_me.mp4', 'cartoon_cars.mp4']",13.156977489888641
29,29.0,"['walle.mp4', 'bedtime.mp4', 'forest.mp4', 'pingu.mp4', 'moana.mp4', 'up_russell.mp4', 'ratatouille.mp4', 'incredibles.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'new_orleans.mp4', 'wallace_gromit.mp4', 'hand_tools.mp4', 'cartoon_cars.mp4']",16.297731874440085
30,30.0,"['walle.mp4', 'forest.mp4', 'cars.mp4', 'incredibles.mp4', 'real_cars.mp4', 'bathsong.mp4', 'new_orleans.mp4', 'up_kevin_nonsocial.mp4', 'supermarket.mp4', 'hand_tools.mp4', 'despicable_me.mp4', 'dalmations.mp4', 'steamed_buns.mp4', 'cartoon_cars.mp4']",11.96694568759756
31,31.0,"['walle.mp4', 'bedtime.mp4', 'forest.mp4', 'pingu.mp4', 'moana.mp4', 'piper.mp4', 'bathsong.mp4', 'new_orleans.mp4', 'wallace_gromit.mp4', 'supermarket.mp4', 'our_planet.mp4', 'up_kevin_social.mp4', 'funny_tools.mp4', 'dalmations.mp4']",14.492450605312442
32,32.0,"['forest.mp4', 'tayo_bus.mp4', 'up_russell.mp4', 'ratatouille.mp4', 'incredibles.mp4', 'piper.mp4', 'real_cars.mp4', 'bathsong.mp4', 'supermarket.mp4', 'up_kevin_social.mp4', 'funny_tools.mp4', 'cartoon_cars.mp4', 'mountain_song.mp4', 'beachsong.mp4']",13.058630809534085
33,33.0,"['walle.mp4', 'rio_jungle_jig.mp4', 'bedtime.mp4', 'forest.mp4', 'moana.mp4', 'incredibles.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'breakfast_smoothie.mp4', 'new_orleans.mp4', 'funny_tools.mp4', 'dalmations.mp4', 'mountain_song.mp4', 'beachsong.mp4']",12.131198702132837
34,34.0,"['rio_jungle_jig.mp4', 'forest.mp4', 'pingu.mp4', 'up_russell.mp4', 'real_cars.mp4', 'bathsong.mp4', 'new_orleans.mp4', 'wallace_gromit.mp4', 'up_kevin_nonsocial.mp4', 'our_planet.mp4', 'up_kevin_social.mp4', 'hand_tools.mp4', 'mountain_song.mp4', 'beachsong.mp4']",12.993483363403408
35,35.0,"['rio_jungle_jig.mp4', 'tayo_bus.mp4', 'up_russell.mp4', 'piper.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'bathsong.mp4', 'breakfast_smoothie.mp4', 'new_orleans.mp4', 'up_kevin_nonsocial.mp4', 'up_kevin_social.mp4', 'funny_tools.mp4', 'dalmations.mp4', 'mountain_song.mp4']",13.18671914339748
36,36.0,"['walle.mp4', 'forest.mp4', 'pingu.mp4', 'moana.mp4', 'up_russell.mp4', 'ratatouille.mp4', 'incredibles.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'new_orleans.mp4', 'wallace_gromit.mp4', 'up_kevin_social.mp4', 'hand_tools.mp4', 'cartoon_cars.mp4']",14.9774388860244
37,37.0,"['walle.mp4', 'bedtime.mp4', 'moana.mp4', 'ratatouille.mp4', 'incredibles.mp4', 'piper.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'new_orleans.mp4', 'up_kevin_nonsocial.mp4', 'our_planet.mp4', 'hand_tools.mp4', 'cartoon_cars.mp4', 'beachsong.mp4']",14.725453469459072
38,38.0,"['walle.mp4', 'rio_jungle_jig.mp4', 'pingu.mp4', 'up_russell.mp4', 'ratatouille.mp4', 'piper.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'wallace_gromit.mp4', 'up_kevin_nonsocial.mp4', 'up_kevin_social.mp4', 'funny_tools.mp4', 'despicable_me.mp4', 'mountain_song.mp4']",12.751402415326286
39,39.0,"['rio_jungle_jig.mp4', 'bedtime.mp4', 'pingu.mp4', 'ratatouille.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'bathsong.mp4', 'breakfast_smoothie.mp4', 'new_orleans.mp4', 'despicable_me.mp4', 'dalmations.mp4', 'steamed_buns.mp4', 'cartoon_cars.mp4', 'mountain_song.mp4']",11.916112522185962
40,40.0,"['walle.mp4', 'bedtime.mp4', 'forest.mp4', 'cars.mp4', 'up_russell.mp4', 'incredibles.mp4', 'real_cars.mp4', 'bathsong.mp4', 'supermarket.mp4', 'our_planet.mp4', 'up_kevin_social.mp4', 'funny_tools.mp4', 'dalmations.mp4', 'cartoon_cars.mp4']",12.538218410015658
41,41.0,"['rio_jungle_jig.mp4', 'bedtime.mp4', 'forest.mp4', 'moana.mp4', 'ratatouille.mp4', 'incredibles.mp4', 'piper.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'bathsong.mp4', 'breakfast_smoothie.mp4', 'our_planet.mp4', 'funny_tools.mp4', 'cartoon_cars.mp4']",11.902518597287838
