,iteration,movies,zstat
0,0.0,"['walle.mp4', 'rio_jungle_jig.mp4', 'cars.mp4', 'ratatouille.mp4', 'real_cars.mp4', 'bathsong.mp4', 'wallace_gromit.mp4', 'supermarket.mp4', 'up_kevin_social.mp4', 'funny_tools.mp4', 'despicable_me.mp4', 'dalmations.mp4', 'steamed_buns.mp4', 'mountain_song.mp4', 'beachsong.mp4']",2.835177347190659
